Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,Demog Summary
0.0,0.0,Male,high school,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,30080.41,29.0,1.81,1.0,5.0,2.0,1.0,1.0,27.0,1.0,5.0,40564.0,33738.29,36,Central,Corporate Employee,2273,"This individual reflects a mid-career male corporate professional residing in the Central region. With a high school education as his academic foundation, he has established himself in the structured environment of corporate employment. Currently single and without children, his lifestyle is likely focused on personal growth and career advancement, characteristic of someone navigating the responsibilities and opportunities of their mid-30s."
1.0,1.0,Male,bachelor's degree,single,5.0,5.0,2.0,2.0,4.0,1.0,0.0,2.0,81773.32,106.0,3.93,1.0,14.0,18.0,1.0,3.0,88.0,1.0,12.0,54245.0,56379.47,56,Southern,Entrepreneur,4308,"This individual embodies the profile of a seasoned male entrepreneur in his mid-50s, residing in the Southern region. With a bachelor's degree shaping his professional foundation, he has cultivated a career marked by independence and innovation. As a single father to one child, his lifestyle reflects a balance between his business endeavors and family responsibilities, highlighting a dynamic yet grounded approach to life."
0.0,Unknown,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,145833.26,18.0,1.64,1.0,3.0,4.0,1.0,2.0,14.0,1.0,3.0,202820.0,64587.0,28,Southern,Student,3099,"This customer represents a young adult female pursuing her studies in the Southern region, with an educational background categorized as non-traditional or alternative. As a single individual with no children, her current life stage is likely focused on personal growth and academic advancement, aligning with her role as a student."
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,166249.97,25.0,2.08,1.0,5.0,3.0,1.0,2.0,22.0,1.0,5.0,79499.56,38800.0,40,Southern,Corporate Employee,2651,"This customer represents a mid-career male corporate professional residing in the Southern region, whose educational background includes completing high school. As a single individual with no children, his lifestyle likely reflects a focus on personal and professional growth, with fewer family-oriented obligations shaping his day-to-day priorities."
1.0,Unknown,Female,less than high school,married,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,58123.99,23.0,1.64,1.0,4.0,5.0,1.0,1.0,18.0,1.0,3.0,134440.0,140242.79,51,Central,Freelancer,214,"This customer represents a midlife female freelancer residing in the Central region, navigating her career with a less-than-high-school education. As a married individual with one child, her lifestyle reflects a balance between professional independence and family responsibilities."
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,800.0,5.0,1.25,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1367.0,1111.21,35,Southern,Corporate Employee,3300,"This customer represents a mid-career professional female navigating the corporate world in the Southern region. With a bachelor's degree shaping her career trajectory, she brings a strong educational foundation to her work. As a single individual without children, her lifestyle likely emphasizes personal growth, career advancement, and leisure pursuits. Positioned in a dynamic phase of life, she may seek opportunities that align with her independence and professional aspirations while balancing the cultural and economic influences of her region."
0.0,Unknown,Female,less than high school,others,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,87370.39,33.0,2.36,1.0,7.0,10.0,1.0,2.0,23.0,1.0,5.0,138857.68,116090.0,55,Central,Corporate Employee,2666,"This individual reflects an experienced, mid-life female professional working in the corporate sector and residing in the Central region. With an educational background that did not extend beyond high school, she has carved out a career path while maintaining a single or alternative marital status. As someone without children, her lifestyle likely centers around personal growth, career ambitions, and other individual pursuits."
0.0,Unknown,Female,others,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,27.75,125.0,4.46,1.0,9.0,31.0,1.0,3.0,94.0,1.0,6.0,24893.0,24886.0,23,Southern,Student,4281,"This individual is a young adult female pursuing her studies, residing in the Southern region. With an educational background categorized as ""others,"" she is currently focused on academic or alternative learning pathways. Being single and without children, her lifestyle reflects the independence and exploration typical of her life stage."
0.0,Unknown,Male,bachelor's degree,married - registered,5.0,5.0,1.0,1.0,5.0,1.0,0.0,1.0,672.5,45.0,2.5,1.0,5.0,14.0,1.0,3.0,31.0,1.0,5.0,52041.0,83368.5,42,Central,Corporate Employee,274,"This individual embodies a mid-career professional male working as a corporate employee in the Central region. At 42 years old, he holds a bachelor's degree, reflecting a solid educational foundation that supports his career trajectory. Married and in a registered partnership, he currently has no children, suggesting a focus on personal or professional pursuits."
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,2.47,164.0,5.47,1.0,13.0,39.0,1.0,4.0,125.0,1.0,9.0,12197.22,13087.46,23,Eastern,Student,72,"This customer represents a young adult male pursuing his studies in the Eastern region, equipped with a high school education. Currently single and without children, he is focused on academic and personal growth, aligning with the lifestyle of a student."
0.0,Unknown,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,52,Central,Corporate Employee,395,"This customer represents a midlife male corporate professional based in the Central region, equipped with a bachelor's degree that supports his career in a structured work environment. Being single and without children, he likely focuses on personal growth, career advancement, and leisure pursuits. His demographic profile suggests a stable lifestyle with potential interest in financial planning, travel experiences, or charitable contributions that align with his independent and career-oriented priorities."
0.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,65,Central,Freelancer,1368,"This customer represents a retired or late-career female freelancer residing in the Central region. With less than a high school education, she may prioritize practical, experience-driven decision-making in her daily life. Married and without children, her household likely focuses on shared goals and financial stability in this stage of life."
0.0,0.0,Female,vocational certificate/ diploma,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,300.12,30.0,2.14,1.0,8.0,4.0,1.0,1.0,26.0,1.0,7.0,13185.0,20893.76,28,Eastern,Corporate Employee,3116,"This customer represents a young, career-focused female corporate employee residing in the Eastern region. With a vocational certificate or diploma, she has cultivated specialized skills that support her professional growth. Currently single and without children, she is likely prioritizing personal development and career advancement at this stage of her life."
0.0,0.0,Female,bachelor's degree,married - registered,5.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,1679.57,13.0,1.44,1.0,3.0,3.0,1.0,1.0,10.0,1.0,2.0,6500.0,7650.0,62,Southern,Professional,3025,"This customer represents a seasoned female professional based in the Southern region, combining the insights of a bachelor's degree with the stability of a registered marriage. At 62 years old, she is likely in a later stage of her career, leveraging years of expertise in her field. With no children, her focus may lean toward personal growth, professional achievements, or shared pursuits with her spouse."
0.0,0.0,Male,vocational certificate,single,4.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,9608.5,77.0,4.53,2.0,8.0,28.0,1.0,4.0,49.0,1.0,6.0,55024.2,58416.12,29,Central,Corporate Employee,3640,"This individual is a young adult male navigating a professional career as a corporate employee in the Central region. With a vocational certificate shaping his educational background, he brings practical expertise to his work environment. Currently single and without children, he is likely focused on personal growth and career advancement during this stage of life."
0.0,1.0,Female,master's degree,married,8.0,7.0,4.0,1.0,8.0,1.0,0.0,3.0,631302.32,30.0,2.0,1.0,4.0,9.0,1.0,2.0,21.0,1.0,4.0,156144.4,120700.31,45,Northeastern,Freelancer,1260,"This individual is a mid-career female freelancer residing in the Northeastern region, characterized by a strong academic foundation with a master’s degree. As a married professional without children, she likely balances her personal and professional life with a focus on flexibility and self-driven opportunities."
0.0,Unknown,Male,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,48,Southern,Other,2254,"This individual is a middle-aged man residing in the Southern region, whose professional background falls outside traditional occupation categories. With an educational history that does not align with standard classifications, he brings a unique perspective to his endeavors. Unmarried and without children, his lifestyle likely reflects a focus on personal or professional pursuits, unencumbered by familial responsibilities."
0.0,Unknown,Female,Unknown,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,20,Northern,Student,378,"This individual is a young adult female currently navigating life as a student in the Northern region. With her education background unspecified, she is likely focused on academic or personal growth at this stage. Being single and without children, she has the flexibility to explore opportunities and build her future without immediate familial responsibilities."
0.0,Unknown,Male,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,42,Central,Corporate Employee,3227,"This individual is a mid-career male corporate professional residing in the Central region. With a vocational certificate or diploma as his educational foundation, he brings specialized skills to his workplace. Currently single and without children, he likely has a strong focus on personal and professional growth, navigating life with the flexibility and independence that his circumstances afford."
0.0,Unknown,Male,Unknown,Unknown,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.13,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,200.0,22,Central,Corporate Employee,4117,"""This individual is a young adult male navigating the early stages of his professional journey as a corporate employee in the Central region. While details about his educational background and marital status remain unspecified, his current life stage is characterized by independence and a focus on career development, with no children to factor into his personal responsibilities."""
