Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,cluster
0.0,1.0,Female,bachelor's degree,single,6.0,6.0,6.0,0.0,7.0,1.0,0.0,4.0,4849.09,230.0,7.67,1.0,20.0,35.0,1.0,5.0,195.0,1.0,17.0,1444802.26,1458028.56,32.0,Central,Student,1570,5
0.0,,Female,high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,379.23,73.0,3.65,1.0,8.0,62.0,1.0,7.0,11.0,1.0,3.0,6070.0,6011.76,59.0,Northern,Corporate Employee,819,7
0.0,,Female,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,Eastern,Student,2877,2
0.0,0.0,Male,high school,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.68,141.0,7.05,1.0,33.0,51.0,1.0,12.0,90.0,1.0,21.0,28598.0,29000.46,21.0,Central,Corporate Employee,817,1
0.0,1.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,47.0,Central,Unemployed,3362,7
0.0,,Female,others,married,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,34.0,Northeastern,Homemaker,1972,2
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,19.38,38.0,2.0,1.0,5.0,9.0,1.0,2.0,29.0,1.0,4.0,38526.0,63765.44,47.0,Central,Corporate Employee,1500,5
0.0,,Male,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Central,Other,2664,8
0.0,,Female,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,20.0,Northern,Student,3997,2
0.0,0.0,Male,vocational certificate/ diploma,single,5.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,727.02,218.0,8.38,2.0,21.0,82.0,1.0,14.0,136.0,1.0,10.0,161924.0,161704.02,28.0,Eastern,Corporate Employee,3365,5
0.0,0.0,Male,vocational certificate/ diploma,single,5.0,5.0,4.0,0.0,4.0,1.0,0.0,1.0,13001.57,162.0,5.59,1.0,29.0,82.0,1.0,14.0,80.0,1.0,15.0,217562.0,204737.63,31.0,Eastern,Student,2715,5
0.0,0.0,Female,less than high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3002.2,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5000.0,57.0,Central,Corporate Employee,865,7
0.0,,Female,bachelor's degree,single,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,500.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,500.0,0.0,51.0,Northeastern,Entrepreneur,1752,3
0.0,1.0,Female,bachelor's degree,married,9.0,7.0,11.0,0.0,12.0,1.0,0.0,5.0,3019156.32,95.0,3.52,1.0,11.0,10.0,1.0,2.0,85.0,1.0,11.0,892916.22,731420.27,49.0,Central,Corporate Employee,4336,0
0.0,0.0,Male,vocational certificate/ diploma,single,7.0,7.0,3.0,0.0,5.0,1.0,0.0,1.0,14438.51,28.0,1.4,1.0,5.0,4.0,1.0,2.0,24.0,1.0,3.0,58758.5,54860.9,56.0,Central,Corporate Employee,555,5
0.0,,Female,,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,33.0,Northeastern,Homemaker,3489,2
0.0,,Male,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Northern,Student,2424,8
0.0,0.0,Female,bachelor's degree,single,4.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,19009.16,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,1000.0,49.0,Eastern,Professional,3337,5
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.24,10.0,2.0,2.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,5000.0,5000.0,21.0,Central,Student,749,2
0.0,1.0,Female,bachelor's degree,single,3.0,3.0,3.0,0.0,4.0,1.0,0.0,3.0,84377.48,95.0,4.32,1.0,16.0,27.0,1.0,8.0,68.0,1.0,11.0,702675.21,698984.98,37.0,Central,Corporate Employee,3616,5
0.0,0.0,Female,bachelor's degree,single,7.0,7.0,4.0,2.0,6.0,1.0,0.0,3.0,933.71,118.0,3.93,1.0,10.0,44.0,1.0,4.0,74.0,1.0,7.0,124016.05,126363.96,27.0,Central,Corporate Employee,867,5
0.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,238.22,8.0,2.0,1.0,5.0,2.0,1.0,1.0,6.0,1.0,4.0,24276.34,24150.0,24.0,Eastern,Corporate Employee,753,1
0.0,0.0,Female,bachelor's degree,married - registered,8.0,5.0,7.0,3.0,2.0,1.0,0.0,2.0,0.0,11.0,3.67,1.0,6.0,5.0,1.0,2.0,6.0,2.0,4.0,19042.34,19042.34,46.0,Central,Corporate Employee,3453,0
0.0,,Female,,single,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,20.89,4.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,20120.0,20099.28,23.0,Northeastern,Student,2403,2
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,0.0,4.0,2.0,0.0,1.0,11455.15,257.0,8.57,4.0,16.0,246.0,3.0,15.0,11.0,1.0,2.0,30445.0,20322.23,46.0,Central,Entrepreneur,3329,3
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,409.34,39.0,1.86,1.0,4.0,23.0,1.0,3.0,16.0,1.0,3.0,18900.0,18582.18,37.0,Central,Professional,3715,0
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,59.0,Central,Corporate Employee,730,1
0.0,1.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.0,Central,Freelancer,4020,4
0.0,0.0,Male,high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,29352.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,Central,Corporate Employee,4241,1
0.0,0.0,Male,less than high school,married,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,800.34,42.0,3.0,1.0,7.0,8.0,1.0,2.0,34.0,1.0,6.0,27772.0,27727.0,42.0,Northeastern,Entrepreneur,1403,6
0.0,1.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,40.0,Central,Corporate Employee,4067,7
0.0,1.0,Male,bachelor's degree,single,5.0,5.0,2.0,1.0,5.0,1.0,0.0,2.0,594423.14,210.0,8.08,1.0,32.0,115.0,1.0,21.0,95.0,1.0,11.0,679290.0,748181.0,55.0,Central,Entrepreneur,347,6
1.0,0.0,Male,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,48.0,Eastern,Freelancer,3030,4
0.0,,Female,others,others,7.0,6.0,6.0,0.0,3.0,1.0,0.0,1.0,11.46,20.0,1.82,1.0,3.0,8.0,1.0,3.0,12.0,1.0,3.0,9373.56,10414.14,22.0,Southern,Student,4029,2
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,34.0,Central,Freelancer,579,4
0.0,0.0,Male,high school,divorce,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,500.37,241.0,12.05,4.0,28.0,49.0,1.0,6.0,192.0,4.0,22.0,56151.22,57459.52,49.0,Northeastern,Corporate Employee,4284,1
1.0,0.0,Female,bachelor's degree,married - registered,8.0,7.0,3.0,4.0,4.0,1.0,0.0,1.0,140087.77,62.0,2.7,1.0,6.0,15.0,1.0,3.0,47.0,1.0,6.0,1926511.0,2320247.69,45.0,Northeastern,Entrepreneur,3127,3
0.0,1.0,Female,high school,married,5.0,5.0,1.0,0.0,6.0,0.0,0.0,1.0,69.35,23.0,2.56,1.0,4.0,11.0,1.0,2.0,12.0,1.0,2.0,42964.93,43700.0,43.0,Eastern,Corporate Employee,2414,7
0.0,0.0,Female,less than high school,married,4.0,4.0,2.0,0.0,5.0,1.0,0.0,2.0,5585.14,83.0,3.32,1.0,9.0,23.0,1.0,3.0,60.0,1.0,8.0,166350.0,176477.43,53.0,Central,Homemaker,2091,0
0.0,1.0,Female,high school,married - registered,4.0,3.0,4.0,0.0,4.0,2.0,0.0,4.0,3009.25,37.0,2.47,1.0,6.0,18.0,1.0,3.0,19.0,1.0,3.0,22491.0,22484.84,36.0,Central,Professional,2239,0
0.0,,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,15041.1,14.0,1.56,1.0,3.0,3.0,1.0,2.0,11.0,1.0,3.0,20000.0,8260.75,24.0,Northern,Student,179,2
0.0,1.0,Female,less than high school,married,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,92.99,3.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,200.0,120.0,70.0,Eastern,Entrepreneur,3690,3
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,66389.67,43.0,2.26,1.0,6.0,16.0,1.0,3.0,27.0,1.0,3.0,74209.0,82303.44,28.0,Eastern,Student,1258,5
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,Southern,Freelancer,3291,4
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,963.58,125.0,4.46,1.0,8.0,35.0,1.0,4.0,90.0,1.0,7.0,179200.0,200876.92,34.0,Central,Freelancer,3675,4
0.0,1.0,Female,bachelor's degree,single,9.0,7.0,16.0,3.0,3.0,1.0,0.0,6.0,332269.72,75.0,2.88,1.0,10.0,21.0,1.0,3.0,54.0,1.0,10.0,1717127.21,2025891.85,42.0,Central,Entrepreneur,605,3
1.0,0.0,Female,high school,divorce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,52.0,Central,Entrepreneur,1489,3
0.0,1.0,Female,bachelor's degree,married - registered,6.0,6.0,1.0,1.0,4.0,1.0,2.0,1.0,77566.91,168.0,5.6,1.0,35.0,110.0,1.0,32.0,58.0,1.0,11.0,337418.0,282419.0,52.0,Central,Corporate Employee,26,0
0.0,1.0,Male,bachelor's degree,single,5.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,28540.37,62.0,2.7,1.0,6.0,7.0,1.0,2.0,55.0,1.0,5.0,40786.0,27900.0,36.0,Central,Professional,659,5
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,5.0,1.0,3.0,1.0,0.0,1.0,200.85,10.0,2.0,2.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,333200.0,333000.0,30.0,Central,Entrepreneur,2989,6
0.0,1.0,Male,high school,married,5.0,5.0,2.0,0.0,3.0,1.0,0.0,1.0,157.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,Central,Entrepreneur,4232,6
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.92,14.0,2.8,1.0,9.0,2.0,1.0,1.0,12.0,1.0,8.0,89637.94,89644.0,44.0,Southern,Corporate Employee,174,5
0.0,,Male,others,married - registered,4.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,787.1,39.0,2.29,1.0,6.0,12.0,1.0,2.0,27.0,1.0,4.0,27852.0,27196.33,46.0,Western,Corporate Employee,3534,6
0.0,,Female,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Central,Corporate Employee,332,2
0.0,,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Northeastern,Corporate Employee,343,8
0.0,,Male,,single,5.0,5.0,4.0,0.0,3.0,1.0,0.0,1.0,2242.2,16.0,1.78,1.0,4.0,2.0,1.0,1.0,14.0,1.0,3.0,20000.0,19546.25,27.0,Central,Unemployed,3228,8
0.0,1.0,Male,bachelor's degree,married,4.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0,6155.17,24.0,1.71,1.0,5.0,10.0,1.0,1.0,14.0,1.0,4.0,42162.0,36107.0,48.0,Central,Corporate Employee,1089,6
0.0,,Female,bachelor's degree,single,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,25.0,Western,Corporate Employee,728,2
0.0,0.0,Male,others,married - registered,8.0,7.0,4.0,2.0,4.0,0.0,0.0,1.0,94.91,21.0,1.91,1.0,4.0,8.0,1.0,2.0,13.0,1.0,3.0,23150.0,25643.09,37.0,Eastern,Corporate Employee,2012,6
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,30.0,Central,Corporate Employee,977,7
0.0,1.0,Male,master's degree,single,7.0,6.0,2.0,2.0,3.0,1.0,0.0,2.0,148434.95,15.0,1.25,1.0,2.0,7.0,1.0,1.0,8.0,1.0,2.0,136427.24,23547.24,39.0,Northern,Entrepreneur,1188,6
1.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,47.0,Central,Freelancer,4037,4
0.0,,Female,others,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,61.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,26.0,Northern,Student,3410,2
0.0,0.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,31422.9,25.0,1.92,1.0,4.0,6.0,1.0,1.0,19.0,1.0,4.0,74200.0,43790.97,51.0,Northeastern,Corporate Employee,2250,6
0.0,,Female,others,single,4.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,827.61,16.0,1.45,1.0,2.0,4.0,1.0,1.0,12.0,1.0,2.0,3600.0,2773.43,27.0,Central,Student,4182,2
2.0,1.0,Male,high school,married,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4493.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,Southern,Entrepreneur,2308,6
0.0,1.0,Female,bachelor's degree,single,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,13389.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,Western,Entrepreneur,3241,3
0.0,1.0,Male,bachelor's degree,married - registered,6.0,5.0,4.0,2.0,3.0,1.0,0.0,2.0,14994.53,13.0,1.86,1.0,4.0,4.0,1.0,3.0,9.0,1.0,3.0,512632.0,859526.79,44.0,Central,Entrepreneur,1573,6
0.0,0.0,Male,vocational certificate/ diploma,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,21300.14,68.0,3.09,1.0,8.0,26.0,1.0,4.0,42.0,1.0,7.0,55012.0,40011.93,41.0,Central,Corporate Employee,3455,5
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Northern,Entrepreneur,4322,3
0.0,,Male,,single,4.0,4.0,4.0,0.0,2.0,1.0,0.0,1.0,602.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,Eastern,Corporate Employee,2773,8
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.12,28.0,Northeastern,Entrepreneur,1331,3
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,119188.01,27.0,2.45,1.0,6.0,5.0,1.0,2.0,22.0,1.0,6.0,126840.0,168755.23,26.0,Northern,Entrepreneur,2415,3
0.0,,Male,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,700.11,39.0,2.29,1.0,5.0,17.0,1.0,2.0,22.0,1.0,4.0,9913.4,9697.93,23.0,Central,Student,3970,8
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,5.0,0.0,2.0,1.0,0.0,2.0,128.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,Eastern,Corporate Employee,3021,5
1.0,0.0,Female,less than high school,separate,4.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0,3421.97,28.0,2.0,1.0,6.0,3.0,1.0,1.0,25.0,1.0,5.0,144507.25,162056.01,48.0,Southern,Corporate Employee,3505,7
0.0,0.0,Male,others,married - registered,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,945.0,177.0,5.9,2.0,14.0,27.0,1.0,3.0,150.0,2.0,13.0,29572.0,29624.75,34.0,Eastern,Corporate Employee,68,6
0.0,,Male,,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,26.0,Central,Student,1294,8
1.0,,Female,bachelor's degree,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,70.0,Northeastern,Professional,222,2
0.0,0.0,Female,less than high school,married,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,121.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,Northeastern,Entrepreneur,3246,3
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Student,2378,7
0.0,0.0,Female,vocational certificate,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.0,Central,Homemaker,3201,5
0.0,,Female,others,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,3883.12,39.0,2.6,1.0,7.0,13.0,1.0,3.0,26.0,1.0,4.0,45410.0,43407.83,61.0,Central,Corporate Employee,89,2
0.0,0.0,Male,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,5.4,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1080.0,49.0,Central,Entrepreneur,1939,6
0.0,1.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Northern,Corporate Employee,2149,5
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Student,3281,7
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,37.0,Northern,Corporate Employee,3044,7
1.0,1.0,Male,less than high school,married,5.0,5.0,2.0,0.0,4.0,1.0,0.0,1.0,84195.98,19.0,1.36,1.0,3.0,6.0,1.0,1.0,13.0,1.0,3.0,36500.0,14378.06,53.0,Northeastern,Corporate Employee,2941,6
0.0,0.0,Female,others,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,6303.91,130.0,4.33,1.0,21.0,50.0,1.0,13.0,80.0,1.0,8.0,51781.5,49400.75,27.0,Southern,Corporate Employee,2955,7
0.0,0.0,Male,vocational certificate/ diploma,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,64.0,Central,Other,2385,5
0.0,,Female,bachelor's degree,single,7.0,7.0,3.0,1.0,5.0,1.0,0.0,2.0,77363.78,24.0,2.18,1.0,7.0,3.0,1.0,2.0,21.0,1.0,5.0,36757.0,35138.5,47.0,Central,Corporate Employee,3839,5
0.0,,Male,others,others,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,86.57,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9058.0,16100.0,73.0,Central,Freelancer,2543,4
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,25.24,36.0,2.25,1.0,8.0,10.0,1.0,3.0,26.0,1.0,5.0,28600.0,28880.5,39.0,Central,Corporate Employee,3622,7
0.0,0.0,Female,others,single,6.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,24338.03,68.0,2.62,1.0,8.0,45.0,1.0,6.0,23.0,1.0,3.0,90730.0,104663.0,39.0,Central,Freelancer,398,4
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,4.0,1.0,3.0,1.0,0.0,2.0,515.34,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,549.0,36.0,Central,Professional,4207,5
0.0,0.0,Female,master's degree,single,6.0,6.0,3.0,2.0,5.0,1.0,0.0,2.0,32936.63,44.0,2.59,1.0,12.0,8.0,1.0,2.0,36.0,1.0,10.0,166515.24,168466.5,57.0,Central,Corporate Employee,1357,5
0.0,0.0,Female,less than high school,single,6.0,6.0,1.0,0.0,5.0,1.0,0.0,1.0,1128.1,636.0,21.2,1.0,45.0,569.0,1.0,41.0,67.0,1.0,6.0,38695.0,39571.48,39.0,Central,Homemaker,2299,7
0.0,1.0,Male,others,married - registered,8.0,8.0,2.0,1.0,5.0,1.0,0.0,1.0,23820.28,64.0,2.46,1.0,7.0,14.0,1.0,2.0,50.0,1.0,7.0,63860.0,92793.89,50.0,Central,Entrepreneur,2097,6
1.0,0.0,Female,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,101.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,Central,Corporate Employee,1097,0
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,8505.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,18615.4,15800.0,66.0,Central,Corporate Employee,3164,7
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Corporate Employee,980,7
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3165417.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Central,Student,284,7
0.0,1.0,Female,master's degree,single,5.0,5.0,4.0,2.0,3.0,0.0,0.0,4.0,71749070.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,Central,Professional,2019,5
0.0,,Female,,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,65760.7,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1500.0,0.0,52.0,Northeastern,Entrepreneur,3024,3
0.0,0.0,Male,others,single,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,Central,Corporate Employee,2648,8
0.0,,Male,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Central,Corporate Employee,614,8
0.0,1.0,Male,bachelor's degree,single,5.0,5.0,1.0,0.0,6.0,1.0,0.0,1.0,158.0,92.0,3.83,1.0,8.0,50.0,1.0,5.0,42.0,1.0,4.0,9394.0,10050.8,41.0,Central,Corporate Employee,1617,5
0.0,,Female,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,22.0,Eastern,Student,1836,2
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,0.02,5.0,1.67,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1052.0,1052.41,31.0,Central,Corporate Employee,424,1
1.0,0.0,Female,less than high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,15663.63,81.0,3.24,1.0,6.0,31.0,1.0,3.0,50.0,1.0,4.0,232393.28,223865.0,62.0,Central,Entrepreneur,4209,3
0.0,1.0,Male,high school,married,5.0,5.0,1.0,1.0,5.0,3.0,0.0,1.0,10718.25,84.0,3.11,1.0,12.0,22.0,1.0,3.0,62.0,1.0,11.0,85924.58,92085.63,62.0,Central,Corporate Employee,1484,1
0.0,,Female,,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,Central,Freelancer,2906,4
0.0,0.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,37.0,Eastern,Corporate Employee,840,7
0.0,,Female,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Central,Student,501,2
0.0,,Female,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Central,Student,1761,2
0.0,,Male,others,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,Central,Corporate Employee,3008,8
0.0,0.0,Male,less than high school,single,2.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Central,Corporate Employee,550,1
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,14190.54,66.0,2.54,1.0,7.0,13.0,1.0,2.0,53.0,1.0,7.0,27771.0,36025.92,26.0,Central,Corporate Employee,558,2
0.0,,Female,others,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.0,Eastern,Corporate Employee,1730,2
0.0,1.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,55.0,Eastern,Entrepreneur,2211,3
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,Eastern,Corporate Employee,219,7
0.0,0.0,Female,less than high school,married - registered,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.0,Central,Corporate Employee,1310,7
0.0,1.0,Male,high school,single,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,51.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,54.0,Eastern,Corporate Employee,210,1
