Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,cluster
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,889.15,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20.0,34.0,Central,Freelancer,228,6
0.0,0.0,Male,bachelor's degree,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,1471.15,20.0,1.54,1.0,3.0,5.0,1.0,2.0,15.0,1.0,3.0,7000.0,5697.09,69.0,Northern,Entrepreneur,1778,8
0.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,Central,Freelancer,2799,6
0.0,1.0,Male,bachelor's degree,divorce,10.0,9.0,6.0,2.0,3.0,1.0,0.0,1.0,37.55,75.0,3.26,1.0,9.0,33.0,1.0,4.0,42.0,1.0,6.0,76016.66,76119.32,38.0,Central,Corporate Employee,1043,8
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,12.0,2.4,2.0,4.0,6.0,1.0,2.0,6.0,1.0,2.0,5100.0,5100.0,26.0,Central,Unemployed,4249,3
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,57.0,Central,Corporate Employee,2178,2
0.0,,Female,,single,4.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2151.19,62.0,2.38,1.0,7.0,16.0,1.0,2.0,46.0,1.0,5.0,13239.5,11960.0,28.0,Central,Corporate Employee,2888,1
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,25.0,Northeastern,Corporate Employee,4222,5
0.0,,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,5305.15,54.0,2.57,1.0,7.0,19.0,1.0,7.0,35.0,1.0,5.0,24419.42,25757.43,22.0,Northern,Student,2219,1
1.0,,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Eastern,Other,666,4
1.0,0.0,Female,high school,married,9.0,8.0,4.0,1.0,6.0,1.0,0.0,2.0,350.57,58.0,2.9,1.0,7.0,28.0,1.0,5.0,30.0,1.0,5.0,18029.0,18262.0,48.0,Central,Entrepreneur,2979,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,Central,Student,1955,5
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,28.0,Central,Corporate Employee,1435,2
0.0,1.0,Male,bachelor's degree,married,4.0,4.0,2.0,0.0,4.0,0.0,0.0,1.0,414.57,12.0,1.2,1.0,3.0,6.0,1.0,2.0,6.0,1.0,1.0,7703.0,12300.0,48.0,Central,Corporate Employee,2621,8
0.0,0.0,Male,others,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,506.39,16.0,3.2,1.0,8.0,3.0,1.0,2.0,13.0,1.0,6.0,42523.44,42450.0,47.0,Central,Corporate Employee,3438,8
0.0,1.0,Male,bachelor's degree,married - registered,10.0,8.0,11.0,3.0,5.0,1.0,1.0,4.0,1116.57,486.0,15.68,4.0,39.0,126.0,1.0,7.0,360.0,3.0,33.0,563482.12,564258.06,50.0,Central,Entrepreneur,3356,8
0.0,1.0,Male,bachelor's degree,married,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,46.0,Central,Entrepreneur,4045,8
0.0,0.0,Male,high school,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,1299.48,369.0,12.72,1.0,23.0,298.0,6.0,17.0,71.0,1.0,6.0,111073.2,115513.0,22.0,Southern,Entrepreneur,184,2
0.0,1.0,Male,master's degree,married,4.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,549031.47,25.0,1.79,1.0,4.0,11.0,1.0,2.0,14.0,1.0,2.0,738095.37,429047.31,43.0,Central,Corporate Employee,1831,8
0.0,,Male,bachelor's degree,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,67.0,Central,Corporate Employee,3906,4
0.0,,Female,bachelor's degree,single,6.0,6.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,50.0,4.17,1.0,11.0,24.0,1.0,8.0,26.0,1.0,5.0,28009.62,28009.62,28.0,Central,Corporate Employee,2644,3
0.0,,Male,,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,Central,Freelancer,2881,6
0.0,,Male,others,others,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Southern,Student,140,4
0.0,0.0,Male,high school,single,5.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,210.12,49.0,3.77,1.0,8.0,22.0,1.0,3.0,27.0,1.0,5.0,124029.0,123819.0,40.0,Eastern,Entrepreneur,1607,2
0.0,0.0,Male,high school,single,6.0,6.0,1.0,4.0,4.0,1.0,0.0,1.0,15983.96,69.0,2.38,1.0,10.0,12.0,1.0,2.0,57.0,1.0,8.0,52107.85,53394.0,33.0,Eastern,Corporate Employee,2418,2
0.0,0.0,Female,others,single,6.0,5.0,3.0,0.0,4.0,0.0,0.0,1.0,106817.14,47.0,2.24,1.0,7.0,11.0,1.0,3.0,36.0,1.0,5.0,165505.0,154914.67,41.0,Central,Entrepreneur,1616,0
0.0,,Female,others,others,5.0,5.0,5.0,0.0,3.0,1.0,0.0,1.0,1216.3,65.0,2.6,1.0,5.0,21.0,1.0,2.0,44.0,1.0,3.0,27521.34,27765.77,26.0,Central,Student,267,1
0.0,,Male,,,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,Northeastern,Professional,3863,4
0.0,1.0,Male,others,single,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,16.01,29.0,2.07,1.0,6.0,7.0,1.0,2.0,22.0,1.0,5.0,26955.88,36952.39,48.0,Central,Corporate Employee,4272,4
0.0,,Male,bachelor's degree,married - registered,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.0,Northeastern,Other,3714,8
0.0,0.0,Male,high school,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Central,Corporate Employee,64,2
0.0,1.0,Female,high school,married,4.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,3012.93,52.0,2.6,1.0,5.0,17.0,1.0,2.0,35.0,1.0,4.0,59350.0,62658.0,33.0,Central,Entrepreneur,1566,0
0.0,,Female,others,single,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1000000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,22508.19,33.0,Central,Freelancer,2587,6
0.0,,Male,others,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,32202.32,21.0,1.5,1.0,3.0,2.0,2.0,2.0,19.0,1.0,3.0,15555.0,6673.93,29.0,Central,Corporate Employee,1703,4
0.0,0.0,Female,doctorate's degree,single,3.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,59008.21,31.0,1.82,1.0,6.0,5.0,1.0,3.0,26.0,1.0,4.0,78429.22,58474.22,45.0,Northeastern,Professional,2277,3
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Southern,Freelancer,1226,6
0.0,0.0,Female,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,9846.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9000.0,0.0,63.0,Central,Corporate Employee,1430,5
0.0,1.0,Female,bachelor's degree,single,5.0,5.0,2.0,0.0,5.0,2.0,0.0,2.0,420.87,24.0,3.0,1.0,9.0,10.0,1.0,4.0,14.0,1.0,6.0,72191.0,71771.0,37.0,Eastern,Corporate Employee,2634,3
0.0,,Male,others,single,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Northeastern,Entrepreneur,4256,0
0.0,0.0,Female,high school,single,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,Northern,Corporate Employee,1182,5
0.0,0.0,Male,bachelor's degree,married - registered,8.0,7.0,4.0,3.0,5.0,1.0,0.0,2.0,992.31,33.0,2.2,1.0,3.0,7.0,1.0,1.0,26.0,1.0,3.0,28340.0,28841.72,41.0,Central,Corporate Employee,1583,8
0.0,,Male,,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,151.4,14.0,1.4,1.0,3.0,3.0,1.0,1.0,11.0,1.0,2.0,800.0,2060.0,19.0,Central,Student,1150,4
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,Central,Corporate Employee,104,5
0.0,0.0,Female,high school,divorce,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,27.0,Southern,Freelancer,1367,6
0.0,0.0,Male,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,4359.91,55.0,2.75,1.0,6.0,13.0,1.0,2.0,42.0,1.0,5.0,67906.34,91705.06,26.0,Eastern,Student,1968,4
0.0,,Female,others,single,5.0,5.0,1.0,0.0,5.0,3.0,0.0,1.0,0.96,56.0,2.24,1.0,4.0,23.0,1.0,3.0,33.0,1.0,3.0,8800.0,8800.0,55.0,Northeastern,Corporate Employee,4142,1
0.0,1.0,Female,bachelor's degree,single,5.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,49.0,Central,Entrepreneur,4230,0
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,525.75,32.0,2.29,1.0,4.0,5.0,1.0,2.0,27.0,1.0,4.0,13000.0,13870.95,29.0,Northern,Other,509,8
0.0,1.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,420.66,8.0,2.0,1.0,3.0,2.0,1.0,1.0,6.0,1.0,2.0,130000.0,130599.0,53.0,Central,Entrepreneur,1422,0
0.0,,Female,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3835.19,26.0,2.0,1.0,5.0,7.0,1.0,1.0,19.0,1.0,4.0,5260.0,21125.43,25.0,Northeastern,Corporate Employee,970,1
0.0,,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Student,2440,1
0.0,,Female,others,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,51.0,Southern,Entrepreneur,991,0
0.0,1.0,Female,bachelor's degree,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,54.0,Central,Corporate Employee,3428,3
0.0,0.0,Female,less than high school,married,8.0,6.0,4.0,1.0,4.0,0.0,0.0,1.0,0.7,6.0,1.5,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,300.0,300.0,58.0,Southern,Entrepreneur,1718,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,29.0,Southern,Corporate Employee,280,2
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Central,Corporate Employee,1085,2
0.0,0.0,Male,less than high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,20.0,Central,Student,3653,2
0.0,,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,Central,Corporate Employee,3850,1
0.0,,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Central,Freelancer,3931,6
0.0,0.0,Male,vocational certificate/ diploma,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,100.84,49.0,2.04,1.0,5.0,21.0,1.0,3.0,28.0,1.0,3.0,20420.0,20620.63,25.0,Northeastern,Student,359,7
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,Central,Student,3277,3
0.0,0.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.0,Central,Corporate Employee,300,8
0.0,,Male,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,Southern,Student,1164,4
0.0,1.0,Male,bachelor's degree,married - registered,6.0,6.0,1.0,1.0,5.0,0.0,0.0,1.0,35296.68,113.0,3.9,1.0,7.0,11.0,1.0,2.0,102.0,1.0,7.0,99000.0,74498.87,49.0,Southern,Entrepreneur,3387,8
0.0,0.0,Female,high school,single,5.0,5.0,1.0,1.0,5.0,1.0,0.0,1.0,39103.81,618.0,20.6,1.0,119.0,529.0,1.0,118.0,89.0,1.0,7.0,176449.0,163460.55,36.0,Central,Entrepreneur,1611,0
0.0,,Female,,single,4.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,28.14,23.0,2.56,1.0,4.0,5.0,1.0,1.0,18.0,1.0,3.0,4946.95,5939.26,26.0,Northern,Entrepreneur,4002,0
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3439.7,26.0,1.86,1.0,4.0,5.0,1.0,2.0,21.0,1.0,3.0,38238.0,35924.0,23.0,Eastern,Corporate Employee,1724,1
0.0,,Female,others,others,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,126.88,20.0,1.43,1.0,3.0,5.0,1.0,1.0,15.0,1.0,3.0,3039.0,3233.43,28.0,Southern,Student,762,1
0.0,0.0,Male,vocational certificate/ diploma,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,22460.04,15.0,1.5,1.0,5.0,3.0,1.0,1.0,12.0,1.0,5.0,22438.0,22106.41,31.0,Central,Student,3825,7
0.0,1.0,Male,master's degree,married,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.0,Northern,Corporate Employee,3371,8
0.0,,Male,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,22.0,Central,Corporate Employee,416,4
0.0,0.0,Male,high school,married - registered,5.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,8329.84,43.0,2.87,1.0,6.0,10.0,1.0,2.0,33.0,1.0,5.0,34715.0,36706.35,46.0,Central,Freelancer,354,6
0.0,,Female,,,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,930.82,98.0,4.08,1.0,12.0,29.0,1.0,4.0,69.0,1.0,8.0,15210.25,17281.01,23.0,Northeastern,Corporate Employee,3424,1
0.0,,Female,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,Central,Student,3067,1
0.0,,Male,,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,400.0,64.0,4.92,1.0,8.0,52.0,1.0,7.0,12.0,1.0,3.0,16550.0,16150.0,21.0,Central,Student,3927,4
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,75.22,21.0,2.1,1.0,4.0,8.0,1.0,2.0,13.0,1.0,4.0,120300.0,208244.2,40.0,Northeastern,Corporate Employee,1176,5
0.0,1.0,Male,high school,married,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,85275.03,30.0,2.0,1.0,5.0,5.0,1.0,1.0,25.0,1.0,5.0,53060.0,72342.0,58.0,Central,Entrepreneur,2925,0
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.0,Central,Freelancer,2755,6
0.0,0.0,Male,vocational certificate,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Eastern,Corporate Employee,1303,7
0.0,1.0,Male,bachelor's degree,single,5.0,5.0,4.0,0.0,5.0,1.0,0.0,3.0,18860.42,77.0,2.85,1.0,6.0,68.0,1.0,6.0,9.0,1.0,2.0,12550.0,21256.6,61.0,Eastern,Corporate Employee,2874,8
0.0,,Female,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,27.0,Central,Corporate Employee,3535,1
0.0,1.0,Female,high school,married - non registered,5.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,62.0,Northern,Entrepreneur,909,0
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,29.0,Northern,Corporate Employee,1733,3
0.0,0.0,Male,master's degree,married,8.0,8.0,9.0,2.0,3.0,1.0,0.0,7.0,53036.38,140.0,5.38,1.0,22.0,47.0,1.0,10.0,93.0,1.0,12.0,665132.0,680397.92,61.0,Central,Homemaker,2252,8
0.0,,Female,,,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,136.25,3.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5000.0,5000.0,63.0,Central,Freelancer,1481,6
0.0,1.0,Female,bachelor's degree,married,8.0,8.0,4.0,2.0,4.0,2.0,0.0,1.0,1008.86,166.0,6.15,1.0,11.0,43.0,1.0,5.0,123.0,1.0,9.0,170506.86,166504.29,49.0,Eastern,Corporate Employee,3478,3
0.0,,Male,bachelor's degree,married - registered,6.0,6.0,4.0,2.0,2.0,1.0,0.0,1.0,3423.34,103.0,3.68,1.0,12.0,20.0,1.0,5.0,83.0,1.0,10.0,72495.0,69113.58,28.0,Central,Corporate Employee,4338,8
0.0,,Male,,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,501.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Eastern,Student,3484,4
0.0,0.0,Male,others,single,6.0,6.0,1.0,1.0,4.0,1.0,0.0,1.0,1717.74,39.0,1.77,1.0,4.0,30.0,1.0,4.0,9.0,1.0,2.0,4962.0,10769.0,41.0,Northeastern,Entrepreneur,109,0
2.0,0.0,Male,bachelor's degree,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,207.34,9.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,15170.0,51.0,Central,Entrepreneur,913,8
0.0,,Female,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,22734.96,34.0,1.79,1.0,5.0,9.0,1.0,3.0,25.0,1.0,4.0,30470.0,11750.0,47.0,Central,Corporate Employee,3082,1
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,1.0,4.0,2.0,0.0,1.0,309.93,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20.0,32.0,Northern,Corporate Employee,3734,3
0.0,,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,18683.03,54.0,2.84,1.0,6.0,8.0,1.0,2.0,46.0,1.0,5.0,28952.0,36579.0,28.0,Central,Corporate Employee,3946,1
0.0,,Male,others,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,11.0,1.38,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2800.0,12801.92,24.0,Central,Other,59,4
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Central,Student,77,3
0.0,0.0,Male,vocational certificate/ diploma,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,5.8,265.0,8.83,1.0,22.0,76.0,1.0,7.0,189.0,1.0,16.0,331878.0,335994.01,32.0,Central,Corporate Employee,3655,7
0.0,1.0,Female,bachelor's degree,married,6.0,5.0,3.0,0.0,5.0,1.0,0.0,3.0,348297.49,413.0,13.32,1.0,43.0,118.0,1.0,12.0,295.0,1.0,35.0,1243117.68,1555599.8,45.0,Southern,Entrepreneur,369,0
0.0,,Male,,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,629.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,Southern,Unemployed,1269,4
0.0,,Female,,single,5.0,5.0,2.0,0.0,4.0,1.0,0.0,2.0,100267.33,144.0,4.65,2.0,12.0,74.0,1.0,5.0,70.0,1.0,7.0,100881.16,55964.0,33.0,Central,Freelancer,786,6
1.0,2.0,Male,bachelor's degree,married - registered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,65.0,Northeastern,Entrepreneur,2118,8
0.0,,Male,bachelor's degree,married - registered,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,11694.37,8.0,1.33,1.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,26500.0,15600.0,44.0,Eastern,Corporate Employee,3169,8
0.0,,Male,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.0,Southern,Other,1823,4
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,34.0,Southern,Corporate Employee,2405,5
0.0,1.0,Male,bachelor's degree,married - registered,12.0,7.0,23.0,1.0,4.0,1.0,0.0,3.0,110207.09,62.0,2.82,1.0,7.0,9.0,1.0,2.0,53.0,1.0,5.0,300063.55,401417.59,59.0,Central,Corporate Employee,3029,8
0.0,,Male,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.0,Southern,Corporate Employee,4319,4
0.0,0.0,Female,high school,single,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,74.37,28.0,1.87,1.0,8.0,7.0,1.0,2.0,21.0,1.0,6.0,19837.0,19824.49,34.0,Northeastern,Corporate Employee,2410,5
0.0,0.0,Female,vocational certificate,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,27.0,Central,Corporate Employee,1025,7
1.0,0.0,Male,bachelor's degree,divorce,9.0,8.0,5.0,2.0,5.0,1.0,0.0,2.0,165841.95,91.0,3.03,1.0,6.0,9.0,1.0,2.0,82.0,1.0,5.0,122366.73,159399.0,48.0,Southern,Corporate Employee,1729,8
0.0,1.0,Male,master's degree,single,7.0,5.0,7.0,0.0,5.0,0.0,0.0,3.0,21580.98,10.0,2.5,1.0,4.0,3.0,1.0,2.0,7.0,1.0,3.0,40203.16,32791.21,45.0,Northern,Professional,1091,8
0.0,1.0,Female,others,married - registered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,66.0,Northeastern,Entrepreneur,938,0
3.0,1.0,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,48.0,Central,Freelancer,2771,6
0.0,0.0,Female,bachelor's degree,married - non registered,9.0,5.0,11.0,6.0,1.0,1.0,0.0,6.0,2727257.87,11.0,1.22,1.0,2.0,7.0,1.0,1.0,4.0,1.0,2.0,1441067.0,74033.28,45.0,Central,Agriculture/Trade,911,3
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.0,Northeastern,Freelancer,125,6
1.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,Western,Homemaker,1147,5
0.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,66.0,Eastern,Freelancer,2615,6
0.0,0.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Southern,Freelancer,2647,6
0.0,0.0,Female,high school,married - registered,5.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,6759.95,31.0,1.94,1.0,5.0,8.0,1.0,3.0,23.0,1.0,4.0,142022.0,138625.35,58.0,Central,Entrepreneur,2637,0
0.0,0.0,Male,bachelor's degree,married - registered,9.0,9.0,7.0,1.0,5.0,1.0,0.0,1.0,417.74,13.0,4.33,1.0,8.0,9.0,2.0,7.0,4.0,1.0,2.0,19600.0,19500.0,38.0,Central,Corporate Employee,2145,8
0.0,,Female,,single,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Eastern,Entrepreneur,443,0
0.0,1.0,Male,vocational certificate/ diploma,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,46.0,Central,Corporate Employee,1503,7
0.0,,Male,others,others,4.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,Central,Corporate Employee,1323,4
0.0,0.0,Female,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,27.0,Central,Student,1045,7
1.0,0.0,Female,less than high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3318.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,Central,Homemaker,1316,5
1.0,1.0,Female,others,married - registered,6.0,6.0,1.0,0.0,7.0,1.0,0.0,1.0,0.1,99.0,4.71,1.0,9.0,20.0,1.0,2.0,79.0,1.0,8.0,20202.0,26202.57,53.0,Western,Entrepreneur,325,0
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,40.0,Central,Freelancer,2330,6
0.0,0.0,Female,bachelor's degree,married - registered,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.0,Central,Corporate Employee,2171,3
0.0,1.0,Female,high school,married,4.0,4.0,4.0,0.0,2.0,1.0,0.0,1.0,3807.58,6.0,1.5,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,6000.0,6000.0,79.0,Central,Homemaker,1887,5
