Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,cluster,merged_cluster
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,24.0,2.67,1.0,5.0,11.0,1.0,2.0,13.0,1.0,4.0,3430.16,5404.78,29.0,Central,Unemployed,0,0
0.0,,Male,,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,6.15,16.0,1.45,1.0,4.0,6.0,1.0,1.0,10.0,1.0,4.0,2050.0,2087.63,30.0,Western,Freelancer,0,0
0.0,0.0,Female,less than high school,married,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.12,125.0,4.03,1.0,11.0,51.0,1.0,4.0,74.0,1.0,7.0,15173.99,15208.86,54.0,Central,Entrepreneur,0,0
0.0,0.0,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38.0,Southern,Freelancer,0,0
0.0,1.0,Male,bachelor's degree,married - registered,6.0,6.0,4.0,3.0,4.0,1.0,0.0,1.0,68713.85,27.0,1.93,1.0,5.0,15.0,1.0,3.0,12.0,1.0,2.0,257525.0,222608.5,55.0,Central,Entrepreneur,0,0
0.0,0.0,Male,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.0,Central,Corporate Employee,0,0
0.0,1.0,Female,others,married - registered,5.0,5.0,4.0,1.0,4.0,1.0,0.0,2.0,12000.67,43.0,2.05,1.0,6.0,20.0,1.0,4.0,23.0,1.0,3.0,139156.0,183913.93,52.0,Central,Corporate Employee,0,0
0.0,0.0,Female,bachelor's degree,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Central,Corporate Employee,0,0
0.0,,Male,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,41.0,Central,Corporate Employee,0,0
0.0,,Male,,,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,Eastern,Corporate Employee,0,0
0.0,0.0,Female,vocational certificate/ diploma,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,17165.91,16.0,1.45,1.0,3.0,6.0,1.0,2.0,10.0,1.0,2.0,45400.0,28412.0,47.0,Northeastern,Corporate Employee,0,0
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,507.35,325.0,14.13,1.0,38.0,132.0,1.0,17.0,193.0,1.0,21.0,34323.5,34055.28,35.0,Northeastern,Freelancer,0,0
0.0,0.0,Male,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Eastern,Corporate Employee,0,0
0.0,1.0,Female,bachelor's degree,married - registered,7.0,5.0,7.0,3.0,2.0,1.0,0.0,2.0,6613.21,118.0,4.07,1.0,11.0,34.0,1.0,4.0,84.0,1.0,7.0,256471.0,259103.29,41.0,Central,Entrepreneur,0,0
0.0,0.0,Female,high school,married,5.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,922.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,Eastern,Entrepreneur,0,0
0.0,0.0,Male,vocational certificate/ diploma,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.18,31.0,Eastern,Corporate Employee,0,0
0.0,,Female,,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,407.44,132.0,4.55,1.0,10.0,55.0,1.0,5.0,77.0,1.0,8.0,24473.43,24129.99,21.0,Southern,Student,0,0
0.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,9160.16,48.0,2.0,1.0,5.0,29.0,1.0,4.0,19.0,1.0,3.0,33272.0,38307.57,51.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,3.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Southern,Student,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,34.0,Central,Corporate Employee,0,0
0.0,,Female,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,60.41,36.0,1.89,1.0,5.0,16.0,1.0,3.0,20.0,1.0,5.0,16338.0,16322.0,23.0,Central,Student,0,0
0.0,,Female,others,single,4.0,4.0,2.0,0.0,5.0,1.0,0.0,2.0,4607.12,218.0,7.03,1.0,16.0,64.0,1.0,7.0,154.0,1.0,10.0,44861.54,61902.74,27.0,Southern,Student,0,0
0.0,0.0,Male,bachelor's degree,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,17809.99,23.0,1.64,1.0,5.0,2.0,1.0,1.0,21.0,1.0,5.0,7000.0,40212.29,59.0,Northeastern,Entrepreneur,0,0
0.0,0.0,Female,bachelor's degree,single,6.0,6.0,6.0,0.0,6.0,1.0,0.0,3.0,3157122.44,67.0,2.58,1.0,6.0,40.0,1.0,4.0,27.0,1.0,3.0,16060797.25,16327956.5,31.0,Central,Entrepreneur,1,4
0.0,0.0,Female,high school,single,4.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,44.48,40.0,2.22,1.0,4.0,7.0,1.0,2.0,33.0,1.0,3.0,3925.0,6957.0,25.0,Central,Corporate Employee,0,0
0.0,,Male,bachelor's degree,others,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.8,55.0,2.2,2.0,5.0,26.0,1.0,2.0,29.0,1.0,3.0,460793.28,460842.0,27.0,Central,Corporate Employee,4,4
0.0,,Female,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,1306.83,8.0,1.33,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,2680.0,1441.0,44.0,Central,Corporate Employee,0,0
0.0,,Male,,single,3.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,30846.09,55.0,2.5,1.0,7.0,10.0,1.0,2.0,45.0,1.0,5.0,306374.12,296737.51,30.0,Central,Entrepreneur,0,0
0.0,,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Central,Corporate Employee,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Northeastern,Freelancer,0,0
0.0,1.0,Female,bachelor's degree,married,4.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1086.67,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,14000.0,57.0,Northern,Unemployed,0,0
0.0,,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,1125.74,113.0,4.04,1.0,17.0,38.0,1.0,8.0,75.0,1.0,13.0,52087.58,52292.41,43.0,Northern,Corporate Employee,0,0
0.0,0.0,Female,less than high school,married,5.0,5.0,1.0,0.0,4.0,2.0,0.0,1.0,5046.23,48.0,2.67,1.0,9.0,32.0,1.0,4.0,16.0,1.0,5.0,109355.0,120157.0,47.0,Central,Corporate Employee,0,0
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Central,Corporate Employee,0,0
0.0,1.0,Male,bachelor's degree,married - registered,5.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,364176.87,13.0,1.63,1.0,2.0,3.0,1.0,1.0,10.0,1.0,2.0,23704.95,22180.74,52.0,Central,Entrepreneur,0,0
0.0,0.0,Male,others,single,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,28.0,Northeastern,Corporate Employee,0,0
1.0,0.0,Male,less than high school,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18897.83,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1461.67,5.0,66.0,Northeastern,Freelancer,0,0
0.0,,Male,others,others,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,59.0,Central,Corporate Employee,0,0
0.0,0.0,Male,,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,3990.27,175.0,5.83,1.0,19.0,53.0,1.0,4.0,122.0,1.0,16.0,39662.0,36873.46,31.0,Eastern,Entrepreneur,0,0
0.0,1.0,Male,bachelor's degree,married - registered,5.0,5.0,6.0,1.0,2.0,1.0,0.0,4.0,565496.9,69.0,2.46,1.0,6.0,5.0,1.0,1.0,64.0,1.0,6.0,645127.0,282984.63,34.0,Northeastern,Entrepreneur,4,4
1.0,0.0,Female,vocational certificate/ diploma,married,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,10159.59,12.0,1.2,1.0,3.0,3.0,1.0,1.0,9.0,1.0,2.0,25000.0,17539.86,46.0,Northeastern,Corporate Employee,0,0
2.0,,Female,bachelor's degree,married - registered,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.0,Northeastern,Professional,0,0
0.0,1.0,Female,master's degree,married - registered,6.0,6.0,4.0,1.0,2.0,1.0,0.0,1.0,19039.77,33.0,2.2,1.0,4.0,9.0,1.0,2.0,24.0,1.0,4.0,43325.0,24345.0,40.0,Central,Corporate Employee,0,0
0.0,1.0,Male,bachelor's degree,married - registered,5.0,5.0,1.0,3.0,5.0,2.0,0.0,1.0,28534.12,35.0,2.19,1.0,6.0,5.0,1.0,1.0,30.0,1.0,5.0,202315.0,176320.65,38.0,Northern,Entrepreneur,0,0
0.0,0.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,34.0,Central,Corporate Employee,0,0
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,6.03,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,700.0,700.0,29.0,Central,Corporate Employee,0,0
0.0,,Male,others,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,46.0,Central,Corporate Employee,0,0
0.0,1.0,Female,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,600.49,3.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,600.0,620.0,67.0,Central,Entrepreneur,0,0
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,2638.27,27.0,1.93,1.0,5.0,8.0,1.0,3.0,19.0,1.0,4.0,34388.0,47870.39,33.0,Southern,Corporate Employee,0,0
,,Male,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.0,Western,Other,0,0
0.0,0.0,Female,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,43.0,Southern,Entrepreneur,0,0
0.0,0.0,Female,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Central,Corporate Employee,0,0
0.0,0.0,Male,high school,married,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Western,Corporate Employee,0,0
0.0,0.0,Male,bachelor's degree,married - registered,6.0,6.0,3.0,1.0,2.0,1.0,0.0,1.0,5514.26,14.0,1.56,1.0,4.0,5.0,1.0,1.0,9.0,1.0,3.0,51502.0,55080.0,38.0,Northeastern,Corporate Employee,0,0
0.0,,Male,bachelor's degree,single,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Central,Professional,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.0,Southern,Corporate Employee,0,0
1.0,0.0,Female,less than high school,married,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,551364.69,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,100000.0,50804.0,53.0,Central,Entrepreneur,5,5
1.0,0.0,Female,less than high school,married,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Eastern,Corporate Employee,0,0
0.0,,Female,others,single,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,38.0,Northeastern,Entrepreneur,0,0
0.0,1.0,Female,bachelor's degree,single,5.0,5.0,2.0,2.0,4.0,1.0,0.0,2.0,11370.36,17.0,1.42,1.0,3.0,5.0,1.0,1.0,12.0,1.0,2.0,19204.13,24873.84,69.0,Central,Corporate Employee,0,0
0.0,0.0,Female,vocational certificate/ diploma,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,108.52,54.0,3.0,1.0,6.0,21.0,1.0,3.0,33.0,1.0,4.0,37907.0,37799.0,39.0,Central,Entrepreneur,0,0
0.0,1.0,Female,bachelor's degree,single,4.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,125423.94,43.0,2.39,1.0,7.0,4.0,1.0,1.0,39.0,1.0,6.0,84675.0,165892.08,70.0,Central,Corporate Employee,0,0
0.0,0.0,Male,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,48.0,Northeastern,Corporate Employee,0,0
1.0,1.0,Female,vocational certificate/ diploma,single,7.0,7.0,7.0,3.0,3.0,1.0,0.0,3.0,24745.95,86.0,3.07,1.0,7.0,7.0,1.0,4.0,79.0,1.0,7.0,104686.83,84916.77,65.0,Central,Entrepreneur,0,0
2.0,,Male,vocational certificate/ diploma,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,57065.72,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5400.0,4000.0,62.0,Northeastern,Corporate Employee,0,0
0.0,0.0,Female,high school,married,4.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,32602.98,18.0,1.64,1.0,3.0,6.0,1.0,2.0,12.0,1.0,2.0,20174.0,14423.14,43.0,Central,Corporate Employee,0,0
0.0,0.0,Male,bachelor's degree,married,9.0,8.0,7.0,1.0,6.0,1.0,0.0,2.0,7761.62,85.0,3.27,1.0,11.0,8.0,1.0,2.0,77.0,1.0,10.0,44560.89,46969.07,40.0,Central,Corporate Employee,0,0
0.0,,Female,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,67.0,Central,Freelancer,0,0
0.0,0.0,Female,others,married - registered,5.0,5.0,1.0,1.0,2.0,1.0,0.0,1.0,462.98,10.0,2.0,1.0,3.0,4.0,1.0,2.0,6.0,1.0,2.0,28350.0,28442.51,59.0,Central,Corporate Employee,0,0
0.0,1.0,Female,bachelor's degree,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,56.0,Southern,Unemployed,0,0
0.0,1.0,Male,high school,single,4.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,233.06,80.0,3.48,1.0,11.0,27.0,1.0,6.0,53.0,1.0,6.0,22045.0,22301.8,36.0,Northern,Corporate Employee,0,0
0.0,,Female,,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,16160.0,45.0,1.96,1.0,4.0,37.0,1.0,4.0,8.0,1.0,2.0,29780.0,13620.0,44.0,Central,Entrepreneur,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,28.0,Eastern,Corporate Employee,0,0
1.0,1.0,Male,bachelor's degree,single,6.0,6.0,3.0,2.0,5.0,1.0,0.0,2.0,33407.3,18.0,1.8,1.0,4.0,7.0,1.0,2.0,11.0,1.0,3.0,63160.64,63300.0,56.0,Central,Entrepreneur,0,0
1.0,,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,Central,Entrepreneur,0,0
1.0,0.0,Male,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.0,Southern,Corporate Employee,0,0
0.0,,Male,,,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,Northeastern,Corporate Employee,0,0
0.0,0.0,Male,bachelor's degree,married,4.0,4.0,1.0,0.0,3.0,2.0,0.0,1.0,0.01,73.0,3.84,1.0,11.0,14.0,1.0,3.0,59.0,1.0,8.0,50300.0,52328.0,42.0,Central,Corporate Employee,0,0
0.0,0.0,Female,less than high school,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Northeastern,Corporate Employee,0,0
0.0,1.0,Male,bachelor's degree,single,8.0,8.0,4.0,1.0,6.0,0.0,0.0,1.0,1220.02,32.0,2.46,1.0,4.0,12.0,1.0,2.0,20.0,1.0,3.0,116545.0,117505.0,43.0,Central,Corporate Employee,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,24.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,4.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,245081.64,17.0,1.55,1.0,2.0,2.0,1.0,1.0,15.0,1.0,2.0,17000.0,25653.32,27.0,Northern,Student,0,0
3.0,0.0,Female,high school,divorce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Southern,Corporate Employee,0,0
0.0,,Male,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,30.0,Northeastern,Freelancer,0,0
0.0,,Female,,married - registered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,34.0,Central,Corporate Employee,0,0
0.0,1.0,Male,master's degree,single,5.0,5.0,2.0,1.0,4.0,0.0,0.0,2.0,10.03,78.0,2.89,1.0,8.0,12.0,1.0,2.0,66.0,1.0,6.0,19164.0,42250.03,43.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,40.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Central,Freelancer,0,0
0.0,,Male,others,married - registered,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,42.53,56.0,2.95,1.0,8.0,14.0,1.0,3.0,42.0,1.0,8.0,50682.0,50648.0,28.0,Eastern,Corporate Employee,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Central,Corporate Employee,0,0
1.0,,Male,less than high school,married,4.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,777880.9,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2702.27,57.0,Central,Corporate Employee,5,5
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,33913.62,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1300.0,2900.0,34.0,Northern,Corporate Employee,0,0
0.0,,Female,others,single,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,52848.15,6.0,1.2,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,14000.0,19230.0,37.0,Central,Entrepreneur,0,0
0.0,,Male,others,single,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Central,Corporate Employee,0,0
0.0,,Female,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.0,Central,Corporate Employee,0,0
0.0,,Male,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,7100.75,95.0,4.32,1.0,15.0,20.0,1.0,2.0,75.0,1.0,13.0,37943.89,39055.45,26.0,Northern,Corporate Employee,0,0
0.0,1.0,Male,others,married - registered,5.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,2429.07,101.0,3.37,1.0,9.0,81.0,1.0,8.0,20.0,1.0,3.0,909260.0,916980.0,57.0,Northeastern,Entrepreneur,4,4
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Central,Corporate Employee,0,0
0.0,0.0,Female,vocational certificate,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,30.0,Central,Corporate Employee,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,36.0,Northeastern,Entrepreneur,0,0
0.0,0.0,Female,less than high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,23630.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,married,6.0,6.0,2.0,1.0,4.0,1.0,0.0,1.0,101739.43,84.0,3.23,1.0,8.0,14.0,1.0,2.0,70.0,1.0,6.0,312258.76,226146.84,36.0,Eastern,Corporate Employee,0,0
0.0,,Male,bachelor's degree,single,6.0,6.0,4.0,0.0,3.0,0.0,0.0,1.0,8238.98,52.0,2.17,1.0,6.0,20.0,1.0,2.0,32.0,1.0,5.0,38714.0,30491.05,24.0,Central,Corporate Employee,0,0
0.0,1.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,72072.62,79.0,3.29,1.0,9.0,65.0,1.0,8.0,14.0,1.0,2.0,253007.82,304054.71,36.0,Northeastern,Entrepreneur,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Central,Corporate Employee,0,0
0.0,,Female,others,married,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,652847.71,25.0,2.08,1.0,5.0,14.0,1.0,5.0,11.0,1.0,2.0,685651.78,32804.07,54.0,Central,Corporate Employee,5,5
0.0,,Female,others,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,10.6,5.0,1.67,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2810.0,2817.0,58.0,Northeastern,Professional,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.0,Northeastern,Professional,0,0
0.0,0.0,Male,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,58.0,Southern,Freelancer,0,0
0.0,0.0,Male,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Southern,Corporate Employee,0,0
1.0,0.0,Female,bachelor's degree,married,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,11846.54,70.0,2.69,1.0,6.0,26.0,1.0,4.0,44.0,1.0,4.0,213070.0,241234.75,40.0,Central,Corporate Employee,0,0
0.0,1.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.18,164.0,5.66,1.0,11.0,56.0,1.0,5.0,108.0,1.0,9.0,103128.0,113270.0,42.0,Central,Entrepreneur,0,0
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,9000.69,55.0,3.06,1.0,8.0,9.0,1.0,2.0,46.0,1.0,6.0,15433.0,16961.0,31.0,Southern,Student,0,0
0.0,1.0,Female,vocational certificate/ diploma,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,583.21,4.0,1.33,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,607.0,230.0,51.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,30.0,Northern,Freelancer,0,0
3.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,61.0,Central,Freelancer,0,0
1.0,1.0,Male,bachelor's degree,married,5.0,5.0,1.0,2.0,3.0,0.0,0.0,1.0,245.18,34.0,2.0,1.0,4.0,14.0,1.0,2.0,20.0,1.0,2.0,40900.0,41606.0,52.0,Central,Corporate Employee,0,0
0.0,0.0,Male,others,married - registered,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,6525.7,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6500.0,6490.0,41.0,Central,Corporate Employee,0,0
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Corporate Employee,0,0
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,8338.25,53.0,2.65,1.0,6.0,10.0,1.0,2.0,43.0,1.0,5.0,39161.25,36241.97,37.0,Northern,Corporate Employee,0,0
0.0,0.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,45.0,Central,Freelancer,0,0
0.0,,Female,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Southern,Student,0,0
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.49,83.0,4.61,1.0,13.0,21.0,1.0,4.0,62.0,1.0,11.0,36693.0,35702.0,26.0,Eastern,Corporate Employee,0,0
0.0,1.0,Male,high school,single,6.0,5.0,4.0,1.0,2.0,0.0,0.0,2.0,145245.85,14.0,1.4,1.0,3.0,4.0,1.0,2.0,10.0,1.0,2.0,216700.0,74920.0,49.0,Eastern,Entrepreneur,0,0
0.0,0.0,Male,less than high school,divorce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.0,Central,Freelancer,0,0
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,500.0,71.0,3.74,1.0,14.0,26.0,1.0,5.0,45.0,1.0,9.0,21510.73,21010.73,39.0,Northern,Corporate Employee,0,0
