Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,Demog Summary
0.0,0.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,31422.9,25.0,1.92,1.0,4.0,6.0,1.0,1.0,19.0,1.0,4.0,74200.0,43790.97,51,Northeastern,Corporate Employee,2250,"This customer represents a midlife male corporate professional residing in the Northeastern region. With an education level below high school, he has carved out a career in the corporate sector, demonstrating resilience and adaptability. As a married individual without children, his household dynamics suggest a focus on personal or shared goals with his spouse, potentially prioritizing stability and long-term planning."
0.0,Unknown,Female,others,single,4.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,827.61,16.0,1.45,1.0,2.0,4.0,1.0,1.0,12.0,1.0,2.0,3600.0,2773.43,27,Central,Student,4182,"This individual is a young adult female pursuing academic or professional growth as a student, residing in the Central region. With an education background categorized as ""others,"" she may be exploring alternative or specialized learning paths. Currently single and without children, her lifestyle likely reflects a focus on personal development and future opportunities."
0.0,1.0,Male,bachelor's degree,married - registered,6.0,5.0,4.0,2.0,3.0,1.0,0.0,2.0,14994.53,13.0,1.86,1.0,4.0,4.0,1.0,3.0,9.0,1.0,3.0,512632.0,859526.79,44,Central,Entrepreneur,1573,"This customer represents a mid-career male entrepreneur residing in the Central region, navigating professional and personal stability. With a bachelor's degree shaping his approach to business ventures, he brings a well-rounded educational foundation to his entrepreneurial pursuits. Married in a registered partnership, he enjoys a committed relationship but has chosen not to have children, allowing him to focus on career growth and other personal ambitions. His profile reflects a blend of independence and dedication, characteristic of someone balancing the demands of a dynamic professional life with the stability of a settled marital status."
0.0,Unknown,Male,Unknown,single,4.0,4.0,4.0,0.0,2.0,1.0,0.0,1.0,602.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Eastern,Corporate Employee,2773,"This individual is a mid-career male corporate professional residing in the Eastern region. With no formal education details available, his academic background remains unspecified. As a single person without children, his lifestyle likely reflects a focus on personal and professional growth, unencumbered by family responsibilities."
1.0,0.0,Female,less than high school,separate,4.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0,3421.97,28.0,2.0,1.0,6.0,3.0,1.0,1.0,25.0,1.0,5.0,144507.25,162056.01,48,Southern,Corporate Employee,3505,"This individual embodies a mid-life, Southern-based woman navigating a corporate career while balancing the responsibilities of raising one child. With an educational background of less than a high school diploma, she brings practical experience to her professional role. Currently separated, she is likely focused on managing both personal and professional transitions, characteristic of her life stage."
0.0,Unknown,Female,others,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,3883.12,39.0,2.6,1.0,7.0,13.0,1.0,3.0,26.0,1.0,4.0,45410.0,43407.83,61,Central,Corporate Employee,89,"This customer represents an experienced, single female corporate professional based in the Central region. At 61 years old, she brings a wealth of life experience to her career, though her educational background falls outside traditional classifications. With no children, her focus likely leans toward personal and professional pursuits, reflecting a lifestyle centered on independence and career-driven goals."
0.0,0.0,Female,others,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,6303.91,130.0,4.33,1.0,21.0,50.0,1.0,13.0,80.0,1.0,8.0,51781.5,49400.75,27,Southern,Corporate Employee,2955,"This individual is a young, single woman navigating her early career as a corporate employee in the Southern region. With an educational background outside traditional categories, she brings a unique perspective to her professional environment. Currently without children, she is likely focused on personal growth and career advancement, reflecting a lifestyle centered on independence and ambition."
0.0,Unknown,Female,bachelor's degree,single,7.0,7.0,3.0,1.0,5.0,1.0,0.0,2.0,77363.78,24.0,2.18,1.0,7.0,3.0,1.0,2.0,21.0,1.0,5.0,36757.0,35138.5,47,Central,Corporate Employee,3839,"This customer represents a mid-career professional female working in the corporate sector, residing in the Central region. With a bachelor's degree shaping her career trajectory, she brings a strong educational foundation to her professional endeavors. As a single individual with no children, her lifestyle likely reflects a focus on personal growth, career advancement, and individual pursuits."
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,25.24,36.0,2.25,1.0,8.0,10.0,1.0,3.0,26.0,1.0,5.0,28600.0,28880.5,39,Central,Corporate Employee,3622,"This customer represents an established, career-focused woman working as a corporate employee in the Central region. With a high school education as her academic foundation, she has built a professional life while maintaining her independence as a single individual. At 39 years old, she is navigating this stage of adulthood without children, allowing her to focus on personal growth and career aspirations."
0.0,0.0,Female,others,single,6.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,24338.03,68.0,2.62,1.0,8.0,45.0,1.0,6.0,23.0,1.0,3.0,90730.0,104663.0,39,Central,Freelancer,398,"This individual is a 39-year-old single woman navigating life as a freelancer in the Central region. With a non-traditional educational background, she brings a unique perspective to her professional endeavors. Her current lifestyle is independent, with no children, allowing her to focus on personal growth and career flexibility in a dynamic and self-directed manner."
0.0,0.0,Female,master's degree,single,6.0,6.0,3.0,2.0,5.0,1.0,0.0,2.0,32936.63,44.0,2.59,1.0,12.0,8.0,1.0,2.0,36.0,1.0,10.0,166515.24,168466.5,57,Central,Corporate Employee,1357,"This customer represents an experienced, career-focused female corporate professional based in the Central region. With a master’s degree, she brings a high level of expertise and education to her field. At 57 years old, she is navigating a mature stage of life as a single individual with no children, allowing her to dedicate significant time and energy to personal and professional pursuits."
0.0,0.0,Female,less than high school,single,6.0,6.0,1.0,0.0,5.0,1.0,0.0,1.0,1128.1,636.0,21.2,1.0,45.0,569.0,1.0,41.0,67.0,1.0,6.0,38695.0,39571.48,39,Central,Homemaker,2299,"This customer represents a mid-life, single female homemaker residing in the Central region. With an education level of less than high school, her professional focus is centered around managing household responsibilities rather than formal employment. She leads an independent lifestyle, as she is unmarried and does not have children, which may shape her priorities and spending habits. Her demographic profile suggests a potential interest in products or services that cater to personal enrichment, home management, or community engagement, reflecting her life stage and regional context."
0.0,Unknown,Female,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,19,Central,Homemaker,2035,"This individual represents a young adult female homemaker residing in the Central region. With education and marital status details currently unavailable, she appears to be at an early stage of her personal and professional journey. As someone without children, her lifestyle may center around household responsibilities or preparatory activities for future endeavors."
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,8505.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,18615.4,15800.0,66,Central,Corporate Employee,3164,"This customer represents a retired-age female working in a corporate role, residing in the Central region. With an education level below high school, she navigates her professional life independently as a single individual. Her household is quiet, as she has no children, allowing her to focus on personal and career pursuits during this stage of life."
0.0,0.0,Male,vocational certificate/ diploma,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,8.0,2.67,2.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,24559.22,24559.22,37,Northeastern,Unemployed,3565,"This individual reflects a mid-life, single male residing in the Northeastern region, navigating life with a vocational certificate or diploma. Currently unemployed, he may be exploring new opportunities or transitioning between roles. With no children, his responsibilities are likely focused on personal development or other pursuits, shaping a lifestyle that balances independence with potential aspirations for growth."
0.0,0.0,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,31,Central,Corporate Employee,980,"This individual is a young, single woman navigating her early professional years as a corporate employee in the Central region. With less than a high school education, she is likely balancing career ambitions with personal growth. Her current family situation, with no children, allows her to focus on building her career and exploring opportunities for advancement."
0.0,1.0,Female,master's degree,single,5.0,5.0,4.0,2.0,3.0,0.0,0.0,4.0,71749070.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Central,Professional,2019,"This customer represents an accomplished, mid-career female professional based in the Central region. With a master’s degree, she is likely to value intellectual growth and career advancement. Currently single and without children, her lifestyle may reflect a focus on personal and professional aspirations, with flexibility to explore diverse interests and opportunities."
0.0,Unknown,Female,Unknown,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,65760.7,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1500.0,0.0,52,Northeastern,Entrepreneur,3024,"This individual is a seasoned, middle-aged female entrepreneur residing in the Northeastern region. While her educational background is not specified, her professional endeavors suggest a proactive and self-driven nature. Married but without children, she likely has the flexibility to focus on her business ventures and personal aspirations, reflecting a life stage centered on career growth and stability."
0.0,2.0,Female,bachelor's degree,married - registered,7.0,7.0,1.0,2.0,4.0,1.0,0.0,1.0,103.79,63.0,2.74,1.0,8.0,13.0,1.0,2.0,50.0,1.0,7.0,249000.0,249932.93,56,Central,Freelancer,1963,"This customer represents an experienced, mid-life female freelancer residing in the Central region. With a bachelor's degree shaping her professional expertise, she navigates her career with the flexibility and independence characteristic of her occupation. Married and in a registered partnership, she balances her personal and professional life without the responsibilities of raising children, allowing her to focus on her pursuits and interests."
0.0,0.0,Female,vocational certificate,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,33,Eastern,Entrepreneur,4138,"This individual is a driven 33-year-old female entrepreneur residing in the Eastern region. With a vocational certificate as her educational foundation, she brings a practical skill set to her professional endeavors. Currently single and without children, she is likely focused on advancing her business ventures and personal growth. Her demographic profile suggests a dynamic and independent lifestyle, shaped by her entrepreneurial pursuits and rooted in a region known for its diverse opportunities."
