CUST_ID,Number of Children,Age,Gender,Education level,Marital status,Region,Occupation Group,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services,finance_t0,financial_services_t0,home_lifestyle_t0,loan_t0,shopping_t0,utility_t0,health_and_care_t0,transport_travel_t0,leisure_t0,public_services_t0
3222,0.0,26,Female,less than high school,single,Western,Corporate Employee,3434.91,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3225.0,0.0,0.0,0.0,0.0,0.0,0.0
3234,0.0,45,Female,vocational certificate,single,Northern,Freelancer,537.06,1923.06,0.0,0.0,0.0,0.0,1264.0,0.0,0.0,0.0,0.0,2810.0,0.0,0.0,0.0,374.5,0.0,0.0,0.0,0.0
3235,0.0,42,Female,high school,single,Eastern,Entrepreneur,0.0,853.86,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.86,0.0,0.0,0.0,0.0
3236,0.0,31,Male,bachelor's degree,single,Northern,Corporate Employee,17217.91,3201.4399999999996,1500.0,0.0,3672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.86,0.0,200.0,0.0,0.0
3240,0.0,35,Male,vocational certificate,single,Central,Entrepreneur,0.0,4167.62,3140.93,3500.0,0.0,0.0,1969.6,0.0,0.0,0.0,3094.2,0.0,2000.0,0.0,1000.0,5042.28,0.0,403.0,125.0,0.0
3244,0.0,43,Male,bachelor's degree,married,Central,Corporate Employee,13512.4,1453.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2743.87,0.0,200.0,0.0,0.0,0.0,0.0
3250,0.0,46,Female,bachelor's degree,single,Southern,Entrepreneur,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,0.0,0.0,10302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,0.0,43,Female,bachelor's degree,single,Central,Corporate Employee,73684.76,2660.82,1629.0,1629.0,0.0,1501.0,2236.0,0.0,199.0,0.0,3242.0,0.0,0.0,0.0,5916.0,3219.1,1400.0,0.0,0.0,0.0
3275,1.0,57,Female,bachelor's degree,married,Central,Corporate Employee,46403.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,240.0,0.0
3279,0.0,32,Male,bachelor's degree,single,Central,Corporate Employee,46075.82,0.0,1843.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,12200.0,4365.7,0.0,0.0,2000.0,2768.0,0.0
3283,0.0,63,Male,bachelor's degree,married,Central,Entrepreneur,0.0,853.86,0.0,0.0,740.0,0.0,54.0,0.0,95.0,0.0,560.0,740.0,72.0,0.0,0.0,1961.9299999999998,0.0,0.0,0.0,0.0
3285,0.0,31,Male,bachelor's degree,single,Central,Professional,0.0,319.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,319.93,0.0,0.0,0.0,0.0
3298,0.0,54,Female,high school,single,Central,Entrepreneur,0.0,853.86,0.0,20000.0,0.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,0.0,0.0,0.0,0.0
3300,0.0,37,Female,bachelor's degree,single,Southern,Corporate Employee,0.0,0.0,408.27,408.27,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,0.0
3302,0.0,54,Female,high school,married,Eastern,Unemployed,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0,0.0,0.0,0.0,0.0,0.0
3315,0.0,66,Female,bachelor's degree,married,Central,Unemployed,10209.76,374.5,0.0,6122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,315.65,0.0,0.0,0.0,0.0
3327,0.0,43,Female,bachelor's degree,single,Central,Corporate Employee,2487.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0
3328,0.0,33,Male,high school,single,Eastern,Corporate Employee,4012.22,0.0,2588.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3093.43,0.0,0.0,0.0,0.0,374.5,0.0,0.0,0.0,0.0
3330,1.0,44,Male,high school,married,Central,Corporate Employee,1406.58,640.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.93,0.0,0.0,0.0,0.0
3335,0.0,45,Female,vocational certificate,single,Northern,Corporate Employee,3567.0299999999997,316.0,630.59,35.11,0.0,0.0,0.0,0.0,0.0,0.0,2988.62,0.0,0.0,0.0,3283.87,874.73,75.0,0.0,32.0,10.0
3341,0.0,72,Female,others,married,Central,Homemaker,2261.0,5715.5,0.0,0.0,0.0,8800.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,4529.76,0.0,0.0,0.0,0.0
3344,0.0,43,Female,vocational certificate,widow,Eastern,Corporate Employee,6740.52,408.53,0.0,18200.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875.0,16500.0,886.1600000000001,0.0,0.0,0.0,0.0
3353,0.0,33,Male,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,5155.67,506.8,0.0,0.0,0.0,0.0,0.0,0.0,2205.0,0.0,0.0,0.0,806.0,631.3,0.0,310.0,0.0,0.0
3356,0.0,52,Male,bachelor's degree,married,Central,Entrepreneur,11040.0,8505.76,0.0,2028.5,0.0,0.0,9194.0,3980.0,8629.0,0.0,0.0,0.0,688.0,30500.0,0.0,23375.559999999998,0.0,0.0,6655.08,0.0
3358,0.0,55,Female,vocational certificate,single,Central,Corporate Employee,0.0,1069.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
3360,0.0,30,Male,bachelor's degree,single,Central,Corporate Employee,2107.51,747.93,294.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
3361,1.0,57,Male,bachelor's degree,married,Southern,Corporate Employee,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67323.95999999999,0.0,0.0,426.61,0.0,0.0,0.0,0.0
3365,0.0,30,Male,vocational certificate,single,Eastern,Corporate Employee,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,2135.3599999999997,0.0,0.0,0.0,0.0
3366,0.0,37,Female,bachelor's degree,single,Southern,Corporate Employee,80727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94482.68,0.0,0.0,287.0,0.0,225.0,0.0
3368,0.0,42,Female,less than high school,married,Northeastern,Entrepreneur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0
3373,0.0,37,Male,bachelor's degree,single,Central,Entrepreneur,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4201.0,0.0,4330.31,0.0,690.0,0.0,0.0
3375,0.0,47,Female,master's degree,single,Central,Corporate Employee,79715.0,0.0,4616.49,0.0,0.0,0.0,436.69,0.0,335.0,25399.0,0.0,500.0,1029.0,49100.0,0.0,1384.0,0.0,0.0,2505.76,0.0
3377,0.0,49,Male,high school,married,Central,Freelancer,0.0,385.2,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23900.0,0.0,0.0,0.0,0.0,0.0
3383,1.0,62,Male,vocational certificate,single,Central,Corporate Employee,0.0,209.4,0.0,0.0,394994.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43893.0,0.0,5207.0,0.0,0.0,0.0,0.0,0.0
3386,0.0,42,Male,high school,married,Northern,Entrepreneur,16110.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0
3393,0.0,49,Male,bachelor's degree,married,Southern,Entrepreneur,0.0,4389.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.89,0.0,0.0,0.0,0.0
3397,0.0,31,Female,high school,single,Central,Unemployed,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0
3399,0.0,46,Male,vocational certificate,married,Central,Corporate Employee,27714.22,156.33,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
3403,0.0,41,Female,bachelor's degree,married,Central,Corporate Employee,16501.72,3413.75,22228.18,19099.18,0.0,0.0,0.0,1982.0,52.0,0.0,9932.63,0.0,0.0,5568.0,10817.13,1709.9,0.0,0.0,0.0,0.0
3414,0.0,66,Male,others,married,Central,Unemployed,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0
3416,0.0,66,Female,master's degree,married,Central,Corporate Employee,0.0,1452.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.65,0.0,0.0,0.0,0.0
3418,0.0,33,Male,bachelor's degree,single,Southern,Corporate Employee,0.0,0.0,640.93,0.0,0.0,194.0,0.0,160.0,0.0,0.0,600.0,0.0,0.0,0.0,265.0,800.0,0.0,0.0,0.0,0.0
3419,0.0,55,Male,bachelor's degree,single,Central,Corporate Employee,67751.59,0.0,0.0,0.0,149829.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,8000.0,189.0,0.0,0.0,0.0,0.0,0.0
3421,1.0,49,Male,bachelor's degree,single,Central,Corporate Employee,27000.0,62595.0,1161.0,1305.0,0.0,0.0,0.0,100.0,567.0,0.0,0.0,0.0,1321.0,0.0,0.0,531.33,0.0,0.0,0.0,0.0
3426,0.0,45,Female,bachelor's degree,single,Northeastern,Corporate Employee,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0
3432,0.0,46,Female,bachelor's degree,married,Northern,Corporate Employee,12000.0,0.0,4398.05,300.39,3586.0,0.0,0.0,0.0,0.0,0.0,3000.0,3586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3436,0.0,44,Male,less than high school,single,Eastern,Corporate Employee,2565.23,746.86,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.0,0.0,0.0,0.0,746.86,0.0,0.0,0.0,0.0
3437,0.0,33,Male,high school,married,Eastern,Corporate Employee,19130.22,0.0,3788.76,8154.76,0.0,0.0,0.0,0.0,0.0,0.0,3287.74,0.0,0.0,0.0,5987.74,1762.6,0.0,0.0,0.0,0.0
3452,0.0,39,Female,bachelor's degree,single,Central,Corporate Employee,47395.71,2670.7,7863.15,526.0,0.0,0.0,0.0,0.0,0.0,0.0,9918.869999999999,0.0,0.0,35356.94,11587.0,2179.28,0.0,141.0,1412.0,0.0
3456,0.0,36,Female,bachelor's degree,single,Central,Corporate Employee,4949.51,3768.39,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,19289.0,0.0,0.0,47.0,678.0,0.0
3457,0.0,29,Female,others,single,Central,Corporate Employee,0.0,50.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9015.0,0.0,0.0,0.0,0.0,0.0
3459,0.0,34,Female,bachelor's degree,married,Northeastern,Professional,66996.09,0.0,1001.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
3465,0.0,38,Female,vocational certificate,married,Central,Corporate Employee,4592.0,871.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0
3467,0.0,31,Female,bachelor's degree,single,Western,Corporate Employee,0.0,0.0,1819.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0
3478,1.0,51,Female,bachelor's degree,married,Eastern,Corporate Employee,10500.0,6477.72,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,5419.5,0.0,0.0,0.0,0.0
3487,0.0,56,Female,less than high school,married,Central,Homemaker,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7100.0,0.0,0.0,0.0,0.0,0.0
3495,0.0,67,Female,high school,widow,Southern,Entrepreneur,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0
3505,0.0,50,Female,less than high school,separate,Southern,Corporate Employee,2899.0,0.0,1648.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,795.01,0.0,0.0,0.0,0.0
3513,0.0,51,Female,bachelor's degree,single,Central,Professional,14000.0,1308.5700000000002,5863.36,3167.56,440024.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,4500.0,0.0,184.1,0.0,0.0,185.0,0.0
3514,0.0,34,Male,less than high school,married,Northeastern,Entrepreneur,11977.0,1053.0,5092.96,3645.96,4104.0,0.0,0.0,0.0,0.0,0.0,1203.0,3060.0,23464.0,1200.0,1203.0,0.0,1200.0,1918.0,0.0,0.0
3519,0.0,29,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,762.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,9000.0,434.0,0.0,0.0,0.0,4617.6900000000005,0.0
3523,0.0,46,Male,bachelor's degree,single,Central,Corporate Employee,3100.0,0.0,5711.39,900.0,0.0,0.0,0.0,0.0,419.0,0.0,2630.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,419.0,0.0
3526,1.0,55,Female,others,married,Central,Entrepreneur,0.0,848.51,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29500.0,1000.0,0.0,0.0,0.0,0.0
3537,0.0,32,Male,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,4594.5,125.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,0.0,0.0,164.0,1040.0,0.0,0.0,0.0,0.0
3539,0.0,57,Male,high school,single,Southern,Corporate Employee,0.0,4915.0,0.0,280500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225100.0,0.0,0.0,0.0,0.0,0.0
3540,0.0,33,Female,bachelor's degree,single,Eastern,Corporate Employee,0.0,0.0,2386.0,164.0,0.0,0.0,0.0,0.0,1714.6,0.0,0.0,0.0,0.0,0.0,400.0,1259.1,0.0,0.0,990.0,0.0
3546,0.0,61,Male,bachelor's degree,married,Central,Unemployed,1438.95,1282.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.31,0.0,0.0,13318.01,0.0,980.12,0.0,585.75,0.0,0.0
3566,0.0,41,Female,others,single,Central,Corporate Employee,0.0,2788.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.96,0.0,0.0,0.0,0.0
3567,0.0,52,Female,bachelor's degree,single,Eastern,Corporate Employee,58865.93,840.6899999999999,2526.44,2238.45,0.0,0.0,0.0,0.0,0.0,0.0,1319.0,0.0,0.0,6717.360000000001,1319.0,353.1,0.0,0.0,0.0,0.0
3582,1.0,47,Female,vocational certificate,married,Eastern,Corporate Employee,0.0,2818.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,3227.65,0.0,330.0,0.0,0.0
3586,1.0,46,Male,bachelor's degree,married,Northeastern,Corporate Employee,3300.0,0.0,303433.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464497.24,0.0,0.0,3981.0,0.0,0.0,0.0,0.0,0.0,0.0
3592,1.0,48,Female,high school,single,Central,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.0,0.0,0.0,0.0,0.0,0.0,752.06,0.0,0.0,0.0,0.0
3596,0.0,50,Male,others,married,Northeastern,Agriculture/Trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,18602.0,0.0,0.0,0.0,0.0,0.0,0.0
3597,0.0,34,Female,high school,married,Northeastern,Entrepreneur,8418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6955.0,0.0,0.0,0.0,0.0,0.0,0.0
3607,0.0,28,Male,less than high school,single,Northern,Corporate Employee,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,6047.0,0.0,990.0,0.0,1561.0,0.0,0.0,0.0,5304.2,0.0
3616,0.0,39,Female,bachelor's degree,married,Central,Professional,15467.0,3222.6,3519.0,0.0,0.0,0.0,763.0,60.0,203.0,0.0,2820.73,297170.0,0.0,9557.53,367.73,0.0,0.0,78.0,350.0,0.0
3622,0.0,41,Female,high school,married,Northeastern,Unemployed,0.0,0.0,20.0,10.0,0.0,418.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,300.0,0.0,0.0,0.0,0.0
3623,0.0,48,Female,bachelor's degree,married,Central,Homemaker,0.0,1817.07,0.0,2520.0,0.0,990.0,0.0,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,3300.0,2457.02,0.0,0.0,1684.0,99.0
3627,0.0,35,Female,others,single,Eastern,Corporate Employee,3714.88,0.0,565.0,565.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
3636,0.0,47,Male,bachelor's degree,married,Central,Freelancer,20262.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5108.0,0.0,0.0,0.0,0.0,0.0,0.0
3640,0.0,31,Male,vocational certificate,single,Central,Corporate Employee,6671.0,2792.58,6629.81,6629.81,0.0,0.0,0.0,0.0,0.0,0.0,11373.97,0.0,0.0,0.0,11373.97,0.0,0.0,0.0,0.0,0.0
3650,0.0,47,Male,others,married,Eastern,Entrepreneur,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3660,0.0,30,Female,less than high school,single,Central,Corporate Employee,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,0.0
3663,0.0,53,Female,others,single,Central,Professional,0.0,1282.93,451.6,225.8,0.0,40.0,0.0,405.74,519.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.56,0.0,0.0,0.0,0.0
3665,1.0,39,Male,bachelor's degree,married,Central,Corporate Employee,689.65,2431.22,0.0,0.0,9888.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0,342.0,0.0,5065.86,0.0,0.0,0.0,0.0
3669,0.0,50,Male,bachelor's degree,single,Central,Entrepreneur,105820.33,0.0,66.0,66.0,240723.28,0.0,0.0,0.0,0.0,0.0,0.0,12912.0,2473.66,0.0,660.1,0.0,0.0,0.0,0.0,0.0
3675,0.0,36,Male,bachelor's degree,single,Central,Entrepreneur,0.0,1915.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5280.0,1000.0,1260.57,0.0,0.0,0.0,0.0
3681,2.0,60,Female,master's degree,single,Northeastern,Professional,0.0,0.0,0.0,8015.0,0.0,517.0,0.0,0.0,0.0,2293.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0
3683,1.0,52,Female,bachelor's degree,single,Northeastern,Corporate Employee,5572.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3684,0.0,40,Female,master's degree,single,Central,Corporate Employee,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0
3694,1.0,49,Male,master's degree,single,Central,Corporate Employee,0.0,0.0,0.0,0.0,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3698,0.0,34,Female,bachelor's degree,single,Central,Corporate Employee,30000.0,267.5,4419.0,0.0,256009.0,0.0,0.0,0.0,904.0,0.0,1400.0,0.0,0.0,0.0,0.0,426.61,0.0,0.0,976.0,0.0
3700,0.0,48,Male,bachelor's degree,single,Central,Professional,0.0,0.0,2924.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,0.0,0.0
3706,0.0,50,Male,bachelor's degree,married,Central,Entrepreneur,405.0,298.53,0.0,0.0,0.0,0.0,0.0,0.0,598.0,0.0,4500.0,0.0,13464.0,6224.0,4500.0,747.93,0.0,0.0,419.0,0.0
3709,0.0,44,Male,vocational certificate,married,Northeastern,Corporate Employee,0.0,3300.0,0.0,6143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,0.0
3719,0.0,26,Male,bachelor's degree,single,Northeastern,Corporate Employee,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0
3725,1.0,59,Female,less than high school,widow,Central,Entrepreneur,0.0,951.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22222.0,0.0,0.0,0.0,1925.6999999999998,0.0,0.0,0.0,0.0
3727,0.0,45,Male,others,married,Western,Corporate Employee,0.0,0.0,0.0,16800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
3731,1.0,47,Female,bachelor's degree,single,Central,Corporate Employee,0.0,2627.6,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,4475.38,0.0,0.0,0.0,0.0
3733,0.0,46,Female,bachelor's degree,married,Southern,Corporate Employee,4068.27,0.0,0.0,0.0,0.0,1318.0,0.0,0.0,0.0,3967.0,1500.0,397.0,0.0,3780.0,0.0,3797.0000000000005,0.0,0.0,0.0,0.0
3740,0.0,43,Female,bachelor's degree,married,Central,Corporate Employee,0.0,0.0,6627.0599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.88,0.0,0.0,0.0,0.0
3742,0.0,26,Female,others,married,Central,Corporate Employee,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0
3749,0.0,60,Male,vocational certificate,married,Central,Freelancer,0.0,0.0,746.18,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.0,0.0,0.0,0.0,0.0,0.0
3750,0.0,37,Male,high school,single,Northern,Corporate Employee,0.0,0.0,5133.740000000001,4915.740000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,1.0,37,Female,others,single,Northeastern,Corporate Employee,0.0,748.0,0.0,0.0,0.0,0.0,4800.0,0.0,0.0,0.0,318.0,0.0,3000.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0
3761,0.0,54,Female,bachelor's degree,single,Central,Corporate Employee,18021.08,906.29,215.6,215.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,639.86,0.0,0.0,0.0,0.0
3770,0.0,34,Male,high school,single,Central,Corporate Employee,3598.0,0.0,731.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,1067.86,0.0,0.0,0.0,0.0
3775,1.0,57,Female,bachelor's degree,single,Central,Corporate Employee,3000.0,1281.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.49,1921.73,0.0,0.0,0.0,0.0
3780,0.0,47,Male,bachelor's degree,single,Northern,Entrepreneur,0.0,18000.0,9227.0,900.0,0.0,0.0,115.0,0.0,0.0,0.0,28923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3783,0.0,34,Female,bachelor's degree,married,Central,Corporate Employee,26711.37,0.0,5560.31,5560.31,0.0,0.0,0.0,0.0,0.0,0.0,3570.0,0.0,0.0,3944.58,3661.75,159.43,0.0,0.0,242.0,0.0
3789,0.0,35,Male,bachelor's degree,single,Central,Entrepreneur,0.0,321.0,0.0,0.0,0.0,0.0,576.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.18,0.0,0.0,0.0,0.0
3792,0.0,48,Female,bachelor's degree,married,Central,Entrepreneur,0.0,1177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045.0,2301.5,3400.0,0.0,0.0,0.0,0.0
3804,0.0,51,Female,master's degree,married,Central,Corporate Employee,16051.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
3812,0.0,24,Female,high school,single,Central,Corporate Employee,22386.09,0.0,2279.44,719.44,0.0,0.0,0.0,30.0,970.0,0.0,2698.08,0.0,15010.0,0.0,1197.15,0.0,0.0,0.0,2519.87,0.0
3815,0.0,25,Male,high school,single,Eastern,Student,0.0,854.0,4268.99,140.0,0.0,0.0,110.0,1776.2,2182.5,0.0,2701.0,0.0,78.0,0.0,2776.0,1960.0,0.0,0.0,479.0,0.0
3817,0.0,38,Female,bachelor's degree,divorce,Eastern,Corporate Employee,0.0,2347.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,4787.0,1120.29,0.0,0.0,0.0,0.0
3821,0.0,45,Female,bachelor's degree,married,Northeastern,Entrepreneur,0.0,631.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9096.0,0.0,631.3,0.0,0.0,0.0,0.0
3823,0.0,57,Female,vocational certificate,married,Central,Corporate Employee,5723.83,0.0,426.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5483.17,0.0,1200.17,0.0,0.0,0.0,0.0
3825,0.0,33,Male,bachelor's degree,single,Central,Corporate Employee,9949.25,85.57,874.6,874.6,0.0,1340.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,3987.41,240.0,0.0,0.0,0.0,0.0,0.0
3832,0.0,24,Male,others,single,Central,Corporate Employee,0.0,0.0,224384.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339432.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
